Empresa,Ticket,Data_com,Data_pagamento,Provendos,Tipo_provendo
LOJAS RENNER,LREN3,2014-04-21,2014-04-28,"R$ 0,1673",Dividendo
LOJAS RENNER,LREN3,2014-03-18,2015-04-24,"R$ 0,0276",JCP
LOJAS RENNER,LREN3,2014-06-17,2015-04-24,"R$ 0,0282",JCP
LOJAS RENNER,LREN3,2014-09-17,2015-04-24,"R$ 0,029",JCP
LOJAS RENNER,LREN3,2014-12-17,2015-04-24,"R$ 0,0293",JCP
LOJAS RENNER,LREN3,2015-04-16,2015-04-24,"R$ 0,1831",Dividendo
LOJAS RENNER,LREN3,2015-06-18,2016-04-29,"R$ 0,0417",JCP
LOJAS RENNER,LREN3,2015-09-23,2016-04-29,"R$ 0,0467",JCP
LOJAS RENNER,LREN3,2015-12-17,2016-04-29,"R$ 0,051",JCP
LOJAS RENNER,LREN3,2016-04-21,2016-04-29,"R$ 0,186",Dividendo
LOJAS RENNER,LREN3,2016-03-15,2017-04-28,"R$ 0,0636",JCP
LOJAS RENNER,LREN3,2016-06-22,2017-04-28,"R$ 0,0642",JCP
LOJAS RENNER,LREN3,2016-09-26,2017-04-28,"R$ 0,0698",JCP
LOJAS RENNER,LREN3,2016-12-15,2017-04-28,"R$ 0,0726",Dividendo
LOJAS RENNER,LREN3,2017-04-19,2017-04-28,"R$ 0,1196",Dividendo
LOJAS RENNER,LREN3,2017-03-21,2018-04-27,"R$ 0,0748",JCP
LOJAS RENNER,LREN3,2017-06-23,2018-04-27,"R$ 0,0647",JCP
LOJAS RENNER,LREN3,2017-09-22,2018-04-27,"R$ 0,0704",JCP
LOJAS RENNER,LREN3,2017-12-19,2018-04-27,"R$ 0,0743",JCP
LOJAS RENNER,LREN3,2018-04-19,2018-04-27,"R$ 0,1352",Dividendo
LOJAS RENNER,LREN3,2018-03-20,2019-04-29,"R$ 0,073",JCP
LOJAS RENNER,LREN3,2018-06-22,2019-04-29,"R$ 0,0732",JCP
LOJAS RENNER,LREN3,2018-09-24,2019-04-29,"R$ 0,0797",JCP
LOJAS RENNER,LREN3,2018-12-26,2019-04-29,"R$ 0,0896",JCP
LOJAS RENNER,LREN3,2019-04-18,2019-04-29,"R$ 0,2542",Dividendo
LOJAS RENNER,LREN3,2019-03-21,2020-05-08,"R$ 0,0929",JCP
LOJAS RENNER,LREN3,2019-06-25,2020-05-08,"R$ 0,0776",JCP
LOJAS RENNER,LREN3,2019-09-24,2020-05-08,"R$ 0,0786",JCP
LOJAS RENNER,LREN3,2019-12-23,2020-05-08,"R$ 0,0773",JCP
LOJAS RENNER,LREN3,2020-04-29,2020-05-08,"R$ 0,0198",Dividendo
MAGAZINE LUIZA,MGLU3,2012-04-30,2012-05-23,"R$ 0,0005",Dividendo
MAGAZINE LUIZA,MGLU3,2012-05-01,2012-05-23,"R$ 0,0005",Dividendo
MAGAZINE LUIZA,MGLU3,2014-02-20,2014-04-30,"R$ 0,0021",JCP
MAGAZINE LUIZA,MGLU3,2014-04-22,2014-04-30,"R$ 0,0034",Dividendo
MAGAZINE LUIZA,MGLU3,2015-01-14,2015-05-08,"R$ 0,0024",JCP
MAGAZINE LUIZA,MGLU3,2015-04-27,2015-05-08,"R$ 0,0034",Dividendo
MAGAZINE LUIZA,MGLU3,2017-04-25,2017-05-05,"R$ 0,004",Dividendo
MAGAZINE LUIZA,MGLU3,2017-12-19,2018-04-25,"R$ 0,0124",JCP
MAGAZINE LUIZA,MGLU3,2018-04-16,2018-04-25,"R$ 0,0083",Dividendo
MAGAZINE LUIZA,MGLU3,2018-12-28,2019-04-26,"R$ 0,0185",JCP
MAGAZINE LUIZA,MGLU3,2019-04-15,2019-04-26,"R$ 0,0116",Dividendo
MAGAZINE LUIZA,MGLU3,2019-10-07,2020-08-19,"R$ 0,0184",JCP
MAGAZINE LUIZA,MGLU3,2019-12-30,2020-08-19,"R$ 0,0089",JCP
MAGAZINE LUIZA,MGLU3,2020-07-30,2020-08-19,"R$ 0,0235",Dividendo
MARFRIG,MRFG3,2009-12-29,2010-12-15,"R$ 0,4899",JCP
MARFRIG,MRFG3,2010-04-30,2010-12-15,"R$ 0,0439",Dividendo
MARFRIG,MRFG3,2010-12-30,2011-12-15,"R$ 0,0996",JCP
MARFRIG,MRFG3,2011-05-02,2011-12-15,"R$ 0,014",Dividendo
METALURGICA GERDAU,GOAU4,2009-12-28,2010-03-12,"R$ 0,26",JCP
METALURGICA GERDAU,GOAU4,2010-05-17,2010-05-27,"R$ 0,16",JCP
METALURGICA GERDAU,GOAU4,2010-08-16,2010-08-26,"R$ 0,22",Dividendo
METALURGICA GERDAU,GOAU4,2011-03-14,2011-03-24,"R$ 0,09",Dividendo
METALURGICA GERDAU,GOAU4,2011-05-19,2011-05-27,"R$ 0,1",Dividendo
METALURGICA GERDAU,GOAU4,2011-08-15,2011-08-25,"R$ 0,15",JCP
METALURGICA GERDAU,GOAU4,2011-11-21,2011-11-30,"R$ 0,19",Dividendo
METALURGICA GERDAU,GOAU4,2012-02-27,2012-03-08,"R$ 0,11",Dividendo
METALURGICA GERDAU,GOAU4,2012-05-11,2012-05-23,"R$ 0,08",Dividendo
